ID Number,Name,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal,Difficulty Value,Ability Number,Level,Species,Form Number,Held Item,Move 1,Move 2,Move 3,Move 4,Ball Seal
836,Grunt,30,0,34,GLAMEOW,0,None,-,-,-,-,0,30,0,34,STUNKY,0,None,-,-,-,-,0,30,0,34,CROAGUNK,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,Cedric,250,0,61,STARAPTOR,0,None,Close Combat,Aerial Ace,Steel Wing,U-turn,0,250,0,59,FLOATZEL,0,None,Aqua Jet,Crunch,Ice Fang,Brick Break,0,250,0,61,HERACROSS,0,None,Megahorn,Close Combat,Night Slash,Rock Slide,0,250,0,59,RAPIDASH,0,None,Fire Blast,Sunny Day,Bounce,Will-O-Wisp,0,250,0,63,SNORLAX,0,None,Body Slam,Crunch,Earthquake,Rest,0,250,0,65,TORTERRA,0,Sitrus Berry,Leaf Storm,Earthquake,Crunch,Leech Seed,24
838,Cedric,250,0,61,STARAPTOR,0,None,Close Combat,Aerial Ace,Steel Wing,U-turn,0,250,0,59,FLOATZEL,0,None,Aqua Jet,Crunch,Ice Fang,Brick Break,0,250,0,61,HERACROSS,0,None,Megahorn,Close Combat,Night Slash,Rock Slide,0,250,0,59,ROSERADE,0,None,Poison Jab,Giga Drain,Shadow Ball,GrassWhistle,0,250,0,63,SNORLAX,0,None,Body Slam,Crunch,Earthquake,Rest,0,250,0,65,INFERNAPE,0,Sitrus Berry,Flamethrower,Focus Blast,Shadow Claw,Aerial Ace,24
839,Cedric,250,0,61,STARAPTOR,0,None,Close Combat,Aerial Ace,Steel Wing,U-turn,0,250,0,59,ROSERADE,0,None,Poison Jab,Giga Drain,Shadow Ball,GrassWhistle,0,250,0,61,HERACROSS,0,None,Megahorn,Close Combat,Night Slash,Rock Slide,0,250,0,59,RAPIDASH,0,None,Fire Blast,Sunny Day,Bounce,Will-O-Wisp,0,250,0,63,SNORLAX,0,None,Body Slam,Crunch,Earthquake,Rest,0,250,0,65,EMPOLEON,0,Sitrus Berry,Hydro Pump,Metal Claw,Drill Peck,Shadow Claw,24
840,Cedric,250,0,71,STARAPTOR,0,None,Close Combat,Aerial Ace,Quick Attack,U-turn,0,250,0,69,FLOATZEL,0,None,Aqua Jet,Crunch,Ice Fang,Brick Break,0,250,0,71,HERACROSS,0,None,Megahorn,Close Combat,Night Slash,Rock Slide,0,250,0,69,RAPIDASH,0,None,Fire Blast,Sunny Day,Megahorn,Will-O-Wisp,0,250,0,73,SNORLAX,0,None,Body Slam,Crunch,Earthquake,Zen Headbutt,0,250,0,75,TORTERRA,0,Sitrus Berry,Leaf Storm,Earthquake,Crunch,Stone Edge,24
841,Cedric,250,0,71,STARAPTOR,0,None,Close Combat,Aerial Ace,Quick Attack,U-turn,0,250,0,69,FLOATZEL,0,None,Aqua Jet,Crunch,Ice Fang,Brick Break,0,250,0,71,HERACROSS,0,None,Megahorn,Close Combat,Night Slash,Rock Slide,0,250,0,69,ROSERADE,0,None,Sludge Bomb,Giga Drain,Shadow Ball,GrassWhistle,0,250,0,73,SNORLAX,0,None,Body Slam,Crunch,Earthquake,Zen Headbutt,0,250,0,75,INFERNAPE,0,Sitrus Berry,Flare Blitz,Focus Blast,Shadow Claw,Aerial Ace,24
842,Cedric,250,0,71,STARAPTOR,0,None,Close Combat,Aerial Ace,Quick Attack,U-turn,0,250,0,69,ROSERADE,0,None,Sludge Bomb,Giga Drain,Shadow Ball,GrassWhistle,0,250,0,71,HERACROSS,0,None,Megahorn,Close Combat,Night Slash,Rock Slide,0,250,0,69,RAPIDASH,0,None,Fire Blast,Sunny Day,Megahorn,Will-O-Wisp,0,250,0,73,SNORLAX,0,None,Body Slam,Crunch,Earthquake,Zen Headbutt,0,250,0,75,EMPOLEON,0,Sitrus Berry,Hydro Pump,Metal Claw,Drill Peck,Ice Beam,24
843,Grunt,30,0,13,GLAMEOW,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,Dillan,0,0,33,MACHOP,0,None,-,-,-,-,0,0,0,33,MACHOKE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,Holden,0,0,32,MAGNEMITE,0,None,-,-,-,-,0,0,0,32,MAGNEMITE,0,None,-,-,-,-,0,0,0,32,MAGNEMITE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,Conrad,0,0,35,MAGMAR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,Grunt,30,0,31,CROAGUNK,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,Grunt,30,0,24,ZUBAT,0,None,-,-,-,-,0,30,0,26,STUNKY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,Grunt,30,0,24,ZUBAT,0,None,-,-,-,-,0,30,0,26,CROAGUNK,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,Cedric,0,0,5,TURTWIG,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,Cedric,0,0,5,CHIMCHAR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,Cedric,0,0,5,PIPLUP,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,Candice,200,0,62,WEAVILE,0,None,Avalanche,Slash,Faint Attack,Taunt,0,200,0,61,MAMOSWINE,0,None,Avalanche,AncientPower,Earthquake,Hail,0,200,0,61,ABOMASNOW,0,None,Avalanche,Wood Hammer,GrassWhistle,Ingrain,0,200,0,63,FROSLASS,0,None,Blizzard,Confuse Ray,Ominous Wind,Hail,0,200,0,65,GLACEON,0,Sitrus Berry,Blizzard,Mirror Coat,Shadow Ball,Water Pulse,0,,,,,,,,,,,
854,Maylene,250,0,62,HITMONTOP,0,None,Triple Kick,Aerial Ace,Quick Attack,Fake Out,0,250,0,63,MEDICHAM,0,None,Fire Punch,Ice Punch,ThunderPunch,Hi Jump Kick,0,250,0,62,BRELOOM,0,None,Stone Edge,Spore,Mach Punch,Seed Bomb,0,250,0,64,MACHAMP,0,None,Cross Chop,Rock Climb,Earthquake,Stone Edge,0,250,0,66,LUCARIO,0,None,Drain Punch,Close Combat,ExtremeSpeed,Bone Rush,0,,,,,,,,,,,
855,Volkner,200,0,61,JOLTEON,0,None,Pin Missile,Charge Beam,Double Kick,Quick Attack,0,200,0,61,RAICHU,0,None,Charge Beam,Brick Break,Thunder Wave,Light Screen,0,200,0,62,LUXRAY,0,None,Ice Fang,Thunder Fang,Crunch,Fire Fang,0,200,0,63,LANTURN,0,None,Discharge,Signal Beam,Surf,Ice Beam,0,200,0,65,ELECTIVIRE,0,Sitrus Berry,ThunderPunch,Fire Punch,Brick Break,Giga Impact,14,,,,,,,,,,,
856,Byron,200,0,61,SKARMORY,0,None,Night Slash,Drill Peck,Rock Tomb,Stealth Rock,0,200,0,61,STEELIX,0,None,Gyro Ball,Ice Fang,DragonBreath,Sandstorm,0,200,0,62,MAGNEZONE,0,None,Flash Cannon,Thunderbolt,Supersonic,Thunder Wave,0,200,0,63,BASTIODON,0,None,Metal Burst,AncientPower,Iron Defense,Rest,0,200,0,65,AGGRON,0,Sitrus Berry,Metal Burst,Stone Edge,Earthquake,Avalanche,0,,,,,,,,,,,
857,Gardenia,200,0,61,JUMPLUFF,0,None,Silver Wind,Toxic,Sunny Day,Bounce,0,200,0,62,CHERRIM,0,None,SolarBeam,Toxic,Sunny Day,Leech Seed,0,200,0,61,BELLOSSOM,0,None,Drain Punch,Giga Drain,Ingrain,Sunny Day,0,200,0,63,TORTERRA,0,None,Wood Hammer,Crunch,Earthquake,Stone Edge,0,200,0,65,ROSERADE,0,Sitrus Berry,Shadow Ball,Leaf Storm,Sludge Bomb,Hyper Beam,0,,,,,,,,,,,
858,Roark,200,0,62,AERODACTYL,0,None,Stone Edge,Aerial Ace,Earthquake,Dragon Claw,0,200,0,61,PROBOPASS,0,None,Earth Power,Stealth Rock,Discharge,Stone Edge,0,200,0,61,GOLEM,0,None,Stone Edge,Earthquake,Brick Break,Flamethrower,0,200,0,63,RAMPARDOS,0,None,Head Smash,Zen Headbutt,Avalanche,Earthquake,0,200,0,65,TYRANITAR,0,Sitrus Berry,Stone Edge,Crunch,Aerial Ace,Fire Fang,0,,,,,,,,,,,
859,Wake,200,0,61,SHARPEDO,0,None,Aqua Jet,Night Slash,Slash,Endure,0,200,0,61,QUAGSIRE,0,None,Earthquake,Stone Edge,Yawn,Surf,0,200,0,62,GYARADOS,0,None,Aqua Tail,Avalanche,Bite,Giga Impact,0,200,0,63,FLOATZEL,0,None,Brine,Ice Fang,Crunch,Aqua Jet,0,200,0,65,LUDICOLO,0,Sitrus Berry,Surf,Ice Beam,Energy Ball,Focus Blast,0,,,,,,,,,,,
860,Fantina,200,0,61,BANETTE,0,None,Shadow Claw,Faint Attack,Thunderbolt,Will-O-Wisp,0,200,0,61,DRIFBLIM,0,None,Ominous Wind,Psychic,Silver Wind,Baton Pass,0,200,0,62,DUSKNOIR,0,None,Rock Slide,Shadow Punch,Double Team,Protect,0,200,0,63,MISMAGIUS,0,None,Shadow Ball,Psychic,Magical Leaf,Thunderbolt,0,200,0,65,GENGAR,0,Sitrus Berry,Shadow Ball,Psychic,Focus Blast,Thunder,0,,,,,,,,,,,
861,Riley,200,0,61,ABSOL,0,None,Psycho Cut,Night Slash,Swords Dance,Quick Attack,0,200,0,61,URSARING,0,None,Avalanche,Slash,Aerial Ace,Shadow Claw,0,200,0,62,METAGROSS,0,None,Meteor Mash,Zen Headbutt,Hammer Arm,Bullet Punch,0,200,0,63,SALAMENCE,0,None,Dragon Claw,Crunch,Fire Fang,Thunder Fang,0,200,0,65,LUCARIO,0,Sitrus Berry,ExtremeSpeed,Close Combat,Bone Rush,Blaze Kick,0,,,,,,,,,,,
862,Buck,200,0,61,SHUCKLE,0,None,Rest,Toxic,Protect,Sandstorm,0,200,0,62,UMBREON,0,None,Dark Pulse,Psychic,Confuse Ray,Double Team,0,200,0,61,TORKOAL,0,None,Earthquake,Will-O-Wisp,Eruption,Protect,0,200,0,63,DUSKNOIR,0,None,Fire Punch,Ice Punch,ThunderPunch,Shadow Ball,0,200,0,65,CLAYDOL,0,Sitrus Berry,Earth Power,Psychic,AncientPower,Calm Mind,0,,,,,,,,,,,
863,Marley,200,0,61,NINJASK,0,None,X-Scissor,Aerial Ace,Swords Dance,Slash,0,200,0,61,ELECTRODE,0,None,Hyper Beam,Thunder,Thunder Wave,Double Team,0,200,0,62,CROBAT,0,None,Air Slash,Poison Fang,Confuse Ray,Double Team,0,200,0,63,WEAVILE,0,None,Ice Shard,Night Slash,Ice Punch,Aerial Ace,0,200,0,65,ARCANINE,0,Sitrus Berry,ExtremeSpeed,Flare Blitz,Crunch,Thunder Fang,0,,,,,,,,,,,
864,Mira,200,0,61,PORYGON-Z,0,None,Tri Attack,Psychic,Thunderbolt,Dark Pulse,0,200,0,61,GENGAR,0,None,Shadow Ball,Psychic,Sludge Bomb,Energy Ball,0,200,0,62,MAGNEZONE,0,None,Thunder,Flash Cannon,Thunder Wave,Hyper Beam,0,200,0,63,TOGEKISS,0,None,ExtremeSpeed,Air Slash,Aura Sphere,Psychic,0,200,0,65,ALAKAZAM,0,Sitrus Berry,Psychic,Focus Blast,Calm Mind,Hyper Beam,0,,,,,,,,,,,
865,Cheryl,200,0,61,WOBBUFFET,0,None,Counter,Mirror Coat,Safeguard,Encore,0,200,0,61,DRIFBLIM,0,None,Toxic,Ominous Wind,Fly,Protect,0,200,0,62,HARIYAMA,0,None,Close Combat,Earthquake,Bullet Punch,Stone Edge,0,200,0,63,WAILORD,0,None,Water Spout,Brine,Earthquake,Avalanche,0,200,0,65,BLISSEY,0,Sitrus Berry,Softboiled,Counter,Psychic,Toxic,0,,,,,,,,,,,
866,Aaron,250,0,65,YANMEGA,0,None,Air Slash,Bug Buzz,U-turn,Double Team,0,250,0,65,SCIZOR,0,None,Iron Head,X-Scissor,Night Slash,Quick Attack,0,250,0,66,VESPIQUEN,0,None,Attack Order,Defend Order,Heal Order,Power Gem,0,250,0,67,HERACROSS,0,None,Megahorn,Close Combat,Night Slash,Stone Edge,0,250,0,69,DRAPION,0,Sitrus Berry,X-Scissor,Cross Poison,Ice Fang,Aerial Ace,0,,,,,,,,,,,
867,Bertha,250,0,66,WHISCASH,0,None,Earth Power,Aqua Tail,Zen Headbutt,Sandstorm,0,250,0,69,GLISCOR,0,None,Earthquake,Ice Fang,Fire Fang,Thunder Fang,0,250,0,68,HIPPOWDON,0,None,Earthquake,Stone Edge,Crunch,Yawn,0,250,0,68,GOLEM,0,None,Earthquake,Fire Punch,ThunderPunch,Sandstorm,0,250,0,71,RHYPERIOR,0,Sitrus Berry,Earthquake,Rock Wrecker,Megahorn,Avalanche,0,,,,,,,,,,,
868,Flint,250,0,68,HOUNDOOM,0,None,Flamethrower,Sludge Bomb,Dark Pulse,Sunny Day,0,250,0,71,FLAREON,0,None,Overheat,Giga Impact,Quick Attack,Will-O-Wisp,0,250,0,69,RAPIDASH,0,None,Flare Blitz,SolarBeam,Bounce,Sunny Day,0,250,0,71,INFERNAPE,0,None,Flare Blitz,ThunderPunch,Mach Punch,Earthquake,0,250,0,73,MAGMORTAR,0,Sitrus Berry,Flamethrower,Thunderbolt,SolarBeam,Hyper Beam,13,,,,,,,,,,,
869,Lucian,250,0,69,MR. MIME,0,None,Psychic,Thunderbolt,Reflect,Light Screen,0,250,0,71,ESPEON,0,None,Psychic,Shadow Ball,Quick Attack,Signal Beam,0,250,0,70,BRONZONG,0,None,Psychic,Gyro Ball,Earthquake,Calm Mind,0,250,0,72,ALAKAZAM,0,None,Psychic,Energy Ball,Focus Blast,Recover,0,250,0,75,GALLADE,0,Sitrus Berry,Drain Punch,Psycho Cut,Leaf Blade,Stone Edge,0,,,,,,,,,,,
870,Cynthia,250,0,74,SPIRITOMB,0,None,Dark Pulse,Psychic,Silver Wind,Ominous Wind,0,250,0,74,ROSERADE,0,None,Energy Ball,Sludge Bomb,Shadow Ball,Extrasensory,0,250,0,76,TOGEKISS,0,None,Air Slash,Aura Sphere,Water Pulse,Psychic,0,250,0,76,LUCARIO,0,None,Aura Sphere,Dragon Pulse,Psychic,Earthquake,0,250,0,74,MILOTIC,0,None,Surf,Ice Beam,Mirror Coat,Aqua Ring,0,250,0,78,GARCHOMP,0,Sitrus Berry,Dragon Rush,Earthquake,Brick Break,Giga Impact,0
871,Cedric,250,0,81,STARAPTOR,0,None,Close Combat,Brave Bird,Quick Attack,U-turn,0,250,0,79,FLOATZEL,0,None,Aqua Jet,Crunch,Ice Fang,Brick Break,0,250,0,81,HERACROSS,0,None,Megahorn,Close Combat,Night Slash,Stone Edge,0,250,0,79,RAPIDASH,0,None,Fire Blast,Sunny Day,Megahorn,Will-O-Wisp,0,250,0,83,SNORLAX,0,None,Giga Impact,Crunch,Earthquake,Zen Headbutt,0,250,0,85,TORTERRA,0,Sitrus Berry,Leaf Storm,Earthquake,Crunch,Stone Edge,24
872,Cedric,250,0,81,STARAPTOR,0,None,Close Combat,Brave Bird,Quick Attack,U-turn,0,250,0,79,FLOATZEL,0,None,Aqua Jet,Crunch,Ice Fang,Brick Break,0,250,0,81,HERACROSS,0,None,Megahorn,Close Combat,Night Slash,Stone Edge,0,250,0,79,ROSERADE,0,None,Sludge Bomb,Giga Drain,Shadow Ball,GrassWhistle,0,250,0,83,SNORLAX,0,None,Giga Impact,Crunch,Earthquake,Zen Headbutt,0,250,0,85,INFERNAPE,0,Sitrus Berry,Flare Blitz,Focus Blast,Shadow Claw,Aerial Ace,24
873,Cedric,250,0,81,STARAPTOR,0,None,Close Combat,Brave Bird,Quick Attack,U-turn,0,250,0,79,ROSERADE,0,None,Sludge Bomb,Giga Drain,Shadow Ball,GrassWhistle,0,250,0,81,HERACROSS,0,None,Megahorn,Close Combat,Night Slash,Stone Edge,0,250,0,79,RAPIDASH,0,None,Fire Blast,Sunny Day,Megahorn,Will-O-Wisp,0,250,0,83,SNORLAX,0,None,Giga Impact,Crunch,Earthquake,Zen Headbutt,0,250,0,85,EMPOLEON,0,Sitrus Berry,Hydro Pump,Metal Claw,Drill Peck,Ice Beam,24
874,Tevin,0,0,20,MIME JR.,0,None,-,-,-,-,0,0,0,22,MACHOP,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,Tevin,0,0,30,MAGNEMITE,0,None,-,-,-,-,0,0,0,32,MR. MIME,0,None,-,-,-,-,0,0,0,34,MACHOKE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,Tevin,0,0,42,MAGNEMITE,0,None,-,-,-,-,0,0,0,42,MAGNETON,0,None,-,-,-,-,0,0,0,43,MR. MIME,0,None,-,-,-,-,0,0,0,45,MACHOKE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,
877,Arturo,0,0,23,KRICKETUNE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,Arturo,0,0,35,KRICKETUNE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,Arturo,0,0,47,KRICKETUNE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,Grace,0,0,21,CLEFAIRY,0,None,-,-,-,-,2,40,0,21,CLEFAIRY,0,None,-,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,Grace,0,0,32,CLEFAIRY,0,None,-,-,-,-,2,40,0,32,CLEFAIRY,0,None,-,-,-,-,2,80,0,32,CLEFAIRY,0,None,-,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,Grace,0,0,43,CLEFAIRY,0,None,-,-,-,-,2,40,0,43,CLEFAIRY,0,None,-,-,-,-,2,80,0,43,CLEFAIRY,0,None,-,-,-,-,2,120,0,43,CLEFAIRY,0,None,-,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,
883,Roxy & Oli,0,0,23,MAGNEMITE,0,None,-,-,-,-,0,0,0,23,RALTS,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,Roxy & Oli,0,0,35,MAGNEMITE,0,None,-,-,-,-,0,0,0,35,KIRLIA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,Roxy & Oli,0,0,47,MAGNETON,0,None,-,-,-,-,0,0,0,47,GARDEVOIR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,Lee,0,0,23,MIME JR.,0,None,-,-,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,Lee,0,0,33,MR. MIME,0,None,-,-,-,-,3,0,0,33,KADABRA,0,None,-,-,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,Lee,0,0,44,MR. MIME,0,None,-,-,-,-,3,0,0,44,KADABRA,0,None,-,-,-,-,3,0,0,44,AMBIPOM,0,None,-,-,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,Ariel,0,0,19,PICHU,0,None,-,-,-,-,0,0,0,19,PIKACHU,0,None,-,-,-,-,0,0,0,19,PIKACHU,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,Ariel,0,0,31,PICHU,0,None,-,-,-,-,0,0,0,31,PIKACHU,0,None,-,-,-,-,0,0,0,31,PIKACHU,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,Ariel,0,0,43,PICHU,0,None,-,-,-,-,0,0,0,43,PIKACHU,0,None,-,-,-,-,0,0,0,43,PIKACHU,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,Liam,250,0,35,BLISSEY,0,Rare Candy,-,-,-,-,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,Celeste,250,0,35,BLISSEY,0,Rare Candy,Fling,Softboiled,Egg Bomb,Psychic,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,Kinsey,0,0,22,SHINX,0,None,-,-,-,-,0,0,0,22,DRIFLOON,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,Kinsey,0,0,33,DRIFLOON,0,None,-,-,-,-,0,0,0,33,LUXIO,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,Kinsey,0,0,45,DRIFBLIM,0,None,-,-,-,-,0,0,0,45,LUXRAY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,Belinda,0,0,25,CLEFAIRY,0,None,Metronome,Minimize,Meteor Mash,Endure,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,Sophie,0,0,27,CLEFAIRY,0,None,Metronome,Sing,Meteor Mash,Endure,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,Emily,0,0,29,CLEFAIRY,0,None,Metronome,Encore,Meteor Mash,Endure,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,Elena,0,0,31,CLEFAIRY,0,None,Metronome,Swagger,Meteor Mash,Endure,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,Clare,0,0,33,CLEFAIRY,0,None,Metronome,Bounce,Meteor Mash,Endure,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,Argenta,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,Thorton,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,Dahlia,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,Darach,0,0,5,RATTATA,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,Tevin,0,0,48,MAGNETON,0,None,-,-,-,-,0,0,0,48,MAGNETON,0,None,-,-,-,-,0,0,0,49,MR. MIME,0,None,-,-,-,-,0,0,0,51,MACHAMP,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,
907,Arturo,0,0,53,KRICKETUNE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,Grace,0,0,48,CLEFAIRY,0,None,-,-,-,-,2,40,0,48,CLEFAIRY,0,None,-,-,-,-,2,80,0,48,CLEFAIRY,0,None,-,-,-,-,2,120,0,48,CLEFAIRY,0,None,-,-,-,-,2,160,0,48,CLEFAIRY,0,None,-,-,-,-,2,,,,,,,,,,,
909,Roxy & Oli,0,0,53,MAGNEZONE,0,None,-,-,-,-,0,0,0,53,GARDEVOIR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,Lee,0,0,50,MR. MIME,0,None,-,-,-,-,3,0,0,50,ALAKAZAM,0,None,-,-,-,-,3,0,0,50,AMBIPOM,0,None,-,-,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,Ariel,0,0,49,PICHU,0,None,-,-,-,-,0,0,0,49,PIKACHU,0,None,-,-,-,-,0,0,0,49,RAICHU,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,Kinsey,0,0,51,DRIFBLIM,0,None,-,-,-,-,0,0,0,51,LUXRAY,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,Cyrus,250,0,34,SNEASEL,0,None,Slash,Ice Punch,Quick Attack,Screech,0,250,0,34,GOLBAT,0,None,Poison Fang,Air Cutter,Bite,Supersonic,0,250,0,36,MURKROW,0,Sitrus Berry,Drill Peck,Night Shade,Astonish,Faint Attack,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,Tevin,0,0,54,MAGNETON,0,None,-,-,-,-,0,0,0,54,MAGNETON,0,None,-,-,-,-,0,0,0,55,MR. MIME,0,None,-,-,-,-,0,0,0,57,MACHAMP,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,
915,Arturo,0,0,59,KRICKETUNE,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,Grace,0,0,53,CLEFAIRY,0,None,-,-,-,-,2,40,0,53,CLEFAIRY,0,None,-,-,-,-,2,80,0,53,CLEFAIRY,0,None,-,-,-,-,2,120,0,53,CLEFAIRY,0,None,-,-,-,-,2,160,0,53,CLEFAIRY,0,None,-,-,-,-,2,200,0,53,CLEFAIRY,0,None,-,-,-,-,2
917,Roxy & Oli,0,0,59,MAGNEZONE,0,None,-,-,-,-,0,0,0,59,GARDEVOIR,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,Lee,0,0,56,MR. MIME,0,None,-,-,-,-,3,0,0,56,ALAKAZAM,0,None,-,-,-,-,3,0,0,56,AMBIPOM,0,None,-,-,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,Ariel,0,0,55,PICHU,0,None,-,-,-,-,0,0,0,55,PIKACHU,0,None,-,-,-,-,0,0,0,55,RAICHU,0,None,-,-,-,-,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
